2008,	01,	02,	86.99,	87.74,	85.91,	86.83,	87.00,	000000070893543800
2008,	01,	03,	86.70,	87.25,	85.59,	86.26,	85.60,	000000063584274300
2008,	01,	04,	85.65,	86.35,	80.90,	82.51,	81.40,	000000106200293600
2008,	01,	07,	81.46,	81.70,	78.62,	79.88,	79.01,	000000083042766400
2008,	01,	08,	80.30,	84.61,	80.25,	82.33,	83.35,	000000091003381900
2008,	01,	09,	83.10,	84.92,	82.25,	83.27,	84.92,	000000101797751200
2008,	01,	10,	84.98,	85.47,	82.36,	83.88,	84.10,	000000098738054900
2008,	01,	11,	83.21,	84.28,	81.56,	83.15,	81.56,	000000066150332300
2008,	01,	14,	82.11,	82.40,	80.39,	81.44,	81.09,	000000060864504000
2008,	01,	15,	80.00,	80.38,	77.20,	78.52,	77.52,	000000096342322300
2008,	01,	16,	76.25,	77.70,	73.15,	75.27,	74.60,	000000128266484800
2008,	01,	17,	74.59,	75.60,	70.51,	72.59,	70.85,	000000122677003300
2008,	01,	18,	72.39,	73.15,	69.15,	71.32,	71.80,	000000094347711500
2008,	01,	21,	67.70,	68.10,	66.20,	67.18,	66.47,	000000091026097500
2008,	01,	22,	68.50,	73.21,	67.30,	70.78,	72.96,	000000140659656700
2008,	01,	23,	71.44,	72.10,	68.71,	70.80,	71.71,	000000098970650500
2008,	01,	24,	74.50,	76.95,	73.15,	75.47,	76.74,	000000102114172200
2008,	01,	28,	75.02,	80.87,	75.01,	78.31,	80.87,	000000111916510300
2008,	01,	29,	81.65,	82.40,	79.61,	80.88,	80.80,	000000096755928200
2008,	01,	30,	79.80,	82.63,	79.55,	80.72,	82.63,	000000070500037200
2008,	01,	31,	80.10,	80.50,	78.31,	79.52,	80.40,	000000135879430700
2008,	02,	01,	82.45,	82.50,	79.80,	81.46,	81.70,	000000083780925500
2008,	02,	06,	78.95,	79.68,	78.40,	78.99,	78.80,	000000056695014100
2008,	02,	07,	78.72,	82.10,	78.35,	80.92,	81.25,	000000106433882400
2008,	02,	08,	81.30,	82.70,	80.95,	81.78,	81.80,	000000094563827000
2008,	02,	11,	82.59,	83.87,	82.08,	83.01,	83.17,	000000082489854700
2008,	02,	12,	84.40,	85.13,	83.20,	84.12,	83.34,	000000117150416600
2008,	02,	13,	83.80,	84.95,	83.21,	83.99,	84.56,	000000103413390800
2008,	02,	14,	85.30,	85.62,	83.35,	84.53,	83.53,	000000075457880500
2008,	02,	15,	82.84,	83.43,	81.98,	82.70,	82.80,	000000056254664800
