1995,	01,	02,	107.00,	110.00,	104.00,	105.99,	105.00,	000000000330805170
1995,	01,	03,	106.00,	108.00,	98.00,	101.91,	99.00,	000000001033192850
1995,	01,	04,	98.00,	98.00,	92.00,	94.68,	95.00,	000000001987320680
1995,	01,	05,	97.00,	98.50,	93.50,	95.03,	96.00,	000000001054406090
1995,	01,	06,	96.01,	98.00,	87.00,	94.36,	88.50,	000000001607286040
1995,	01,	09,	88.00,	91.00,	82.00,	84.67,	86.00,	000000001366952660
1995,	01,	10,	83.00,	88.01,	73.00,	79.69,	77.00,	000000001955347800
1995,	01,	11,	77.00,	84.00,	72.00,	77.85,	79.00,	000000002928134660
1995,	01,	12,	83.00,	89.00,	83.00,	85.85,	89.00,	000000002596263100
1995,	01,	13,	90.00,	100.00,	87.00,	93.27,	99.00,	000000001983501610
1995,	01,	16,	99.50,	99.50,	90.50,	93.30,	96.50,	000000002178898720
1995,	01,	17,	94.00,	103.00,	93.00,	99.25,	99.00,	000000002280199800
1995,	01,	18,	98.00,	101.00,	94.01,	98.26,	96.00,	000000001137176890
1995,	01,	19,	93.00,	95.00,	87.00,	90.04,	88.50,	000000001288051860
1995,	01,	20,	87.00,	92.00,	84.00,	86.38,	91.00,	000000001482018960
1995,	01,	23,	89.00,	89.00,	85.00,	86.94,	86.00,	000000001307480680
1995,	01,	24,	90.00,	90.50,	87.00,	88.68,	88.00,	000000001604563780
1995,	01,	26,	91.00,	95.00,	89.00,	92.61,	94.50,	000000001884178840
1995,	01,	27,	95.00,	96.00,	88.50,	91.26,	91.00,	000000002189219280
1995,	01,	30,	87.00,	87.00,	83.00,	85.02,	84.50,	000000001378285020
1995,	01,	31,	85.00,	94.00,	83.00,	90.08,	92.00,	000000001458080320
1995,	02,	01,	93.00,	99.00,	93.00,	95.61,	95.00,	000000001980871340
1995,	02,	02,	95.20,	95.20,	89.01,	91.48,	93.50,	000000002273122110
1995,	02,	03,	93.00,	97.50,	92.00,	95.50,	97.00,	000000001529353230
1995,	02,	06,	97.00,	99.50,	93.00,	95.78,	94.50,	000000000723433880
1995,	02,	07,	93.00,	93.00,	89.00,	90.68,	90.00,	000000000900545120
1995,	02,	08,	92.00,	92.00,	88.01,	89.78,	89.50,	000000000588709360
1995,	02,	09,	88.00,	88.00,	83.00,	85.48,	85.00,	000000001682244930
1995,	02,	10,	85.00,	85.50,	82.50,	84.03,	84.00,	000000000951144900
1995,	02,	13,	87.00,	90.00,	86.50,	88.19,	88.00,	000000001012341180
1995,	02,	14,	86.00,	87.00,	83.00,	85.28,	85.50,	000000000916263920
1995,	02,	15,	85.00,	89.00,	81.00,	84.77,	82.00,	000000001935695240
1995,	02,	16,	79.00,	80.20,	72.99,	76.65,	78.50,	000000001651618160
1995,	02,	17,	81.00,	84.00,	78.00,	80.48,	83.00,	000000001262079550
1995,	02,	20,	84.00,	84.50,	80.00,	81.19,	81.00,	000000001206576280
1995,	02,	21,	81.00,	82.00,	75.02,	78.57,	75.02,	000000001355145160
1995,	02,	22,	75.00,	79.00,	72.00,	76.25,	78.00,	000000001095395860
1995,	02,	23,	78.00,	89.00,	78.00,	84.54,	88.00,	000000001474207470
1995,	02,	24,	88.99,	91.00,	85.99,	88.19,	86.51,	000000001178250100
1995,	03,	02,	82.00,	82.00,	78.50,	80.49,	79.00,	000000000780033260
1995,	03,	03,	78.00,	79.50,	74.00,	76.33,	78.50,	000000001018543270
1995,	03,	06,	76.00,	79.50,	73.01,	75.65,	75.00,	000000000868304130
1995,	03,	07,	76.00,	77.00,	63.00,	69.21,	63.50,	000000001603354970
1995,	03,	08,	65.00,	66.50,	56.00,	60.49,	56.00,	000000001498946660
1995,	03,	09,	58.00,	59.00,	49.50,	52.71,	51.00,	000000001160358160
1995,	03,	10,	52.50,	64.00,	50.00,	56.84,	63.00,	000000001634353850
1995,	03,	13,	63.00,	65.00,	56.00,	62.52,	60.50,	000000001086773420
1995,	03,	14,	63.80,	71.50,	63.80,	67.35,	69.50,	000000001391830550
1995,	03,	15,	69.50,	73.00,	66.50,	68.66,	67.01,	000000001044879090
1995,	03,	16,	68.00,	73.00,	66.00,	68.89,	73.00,	000000001208959310
1995,	03,	17,	73.00,	73.50,	67.01,	71.16,	71.50,	000000001383191500
1995,	03,	20,	73.00,	73.00,	65.30,	67.69,	65.50,	000000000841977120
1995,	03,	21,	68.00,	69.00,	67.00,	68.33,	68.00,	000000000655378340
1995,	03,	22,	69.30,	73.00,	64.50,	69.34,	66.51,	000000001151063810
1995,	03,	23,	64.00,	70.99,	63.00,	66.81,	70.98,	000000000707399260
1995,	03,	24,	72.00,	75.99,	71.01,	73.28,	74.00,	000000001234691460
1995,	03,	27,	74.00,	78.99,	72.60,	75.32,	72.60,	000000000952389320
1995,	03,	28,	70.31,	73.50,	69.01,	71.13,	70.50,	000000000818726100
1995,	03,	29,	68.50,	72.49,	67.51,	69.53,	68.50,	000000000996657650
1995,	03,	30,	72.00,	73.00,	65.00,	68.93,	65.50,	000000001111842040
1995,	03,	31,	65.00,	66.01,	62.00,	63.63,	62.50,	000000000604096970
1995,	04,	03,	60.00,	62.00,	59.00,	60.13,	60.00,	000000000647994150
1995,	04,	04,	61.00,	68.50,	61.00,	64.40,	68.50,	000000001035636410
1995,	04,	05,	67.00,	71.80,	66.00,	68.08,	68.50,	000000000846292690
1995,	04,	06,	70.00,	71.50,	68.00,	69.64,	69.50,	000000001017596730
1995,	04,	07,	68.00,	68.50,	65.80,	67.01,	67.00,	000000000544820370
1995,	04,	10,	66.50,	66.50,	62.50,	63.94,	64.00,	000000000526471660
1995,	04,	11,	64.00,	64.00,	59.00,	60.82,	61.00,	000000000532758240
1995,	04,	12,	60.00,	62.50,	58.00,	59.82,	62.00,	000000000694561620
1995,	04,	17,	61.00,	66.99,	60.50,	64.40,	65.00,	000000001368367980
1995,	04,	18,	65.00,	67.00,	63.50,	65.49,	66.50,	000000000692448800
1995,	04,	19,	65.50,	68.50,	65.50,	67.37,	67.90,	000000001294481080
1995,	04,	20,	69.00,	69.00,	66.50,	67.91,	68.00,	000000001333120710
1995,	04,	24,	69.00,	72.00,	68.00,	69.99,	71.50,	000000000919246780
1995,	04,	25,	72.00,	78.00,	71.00,	75.05,	76.02,	000000002016219480
1995,	04,	26,	77.48,	82.00,	77.00,	80.38,	80.00,	000000002289415980
1995,	04,	27,	80.50,	86.00,	79.00,	83.37,	84.00,	000000001645910650
1995,	04,	28,	85.00,	88.00,	83.50,	85.42,	85.00,	000000001600528240
1995,	05,	02,	84.00,	87.50,	82.00,	84.30,	87.00,	000000001141129110
1995,	05,	03,	88.00,	93.00,	87.50,	90.46,	90.00,	000000001875284630
1995,	05,	04,	90.00,	95.98,	90.00,	93.11,	94.50,	000000002109512070
1995,	05,	05,	96.00,	97.00,	92.00,	94.08,	93.00,	000000001665268750
1995,	05,	08,	93.00,	93.00,	88.50,	89.98,	90.00,	000000001066940160
1995,	05,	09,	91.00,	95.50,	90.50,	93.81,	94.00,	000000001244896770
1995,	05,	10,	96.00,	96.99,	92.50,	94.96,	92.50,	000000001702607760
1995,	05,	11,	93.00,	93.98,	88.50,	90.91,	88.50,	000000001347584930
1995,	05,	12,	88.00,	91.00,	87.50,	89.29,	90.50,	000000001680892200
1995,	05,	15,	92.00,	92.50,	85.50,	88.62,	86.00,	000000001348364030
1995,	05,	16,	85.50,	86.00,	81.90,	83.75,	83.50,	000000001677729860
1995,	05,	17,	84.99,	88.50,	83.50,	86.43,	88.00,	000000001214437500
1995,	05,	18,	89.00,	94.00,	89.00,	91.21,	91.50,	000000002136113010
1995,	05,	19,	89.90,	91.50,	88.60,	90.01,	90.50,	000000002323091690
1995,	05,	22,	90.50,	94.50,	89.50,	92.69,	94.00,	000000001200896470
1995,	05,	23,	95.00,	96.50,	92.50,	94.62,	94.00,	000000001593924070
1995,	05,	24,	94.80,	97.00,	93.50,	95.07,	95.00,	000000001362680080
1995,	05,	25,	97.00,	97.50,	93.02,	95.55,	93.50,	000000001428583830
1995,	05,	26,	93.00,	96.00,	92.00,	93.36,	93.50,	000000001572255430
1995,	05,	29,	92.00,	93.00,	89.00,	90.37,	92.00,	000000001294484860
1995,	05,	30,	91.00,	92.50,	85.50,	88.67,	86.50,	000000001371806590
1995,	05,	31,	87.50,	89.99,	84.50,	87.66,	85.00,	000000000985469730
1995,	06,	01,	85.00,	89.00,	84.50,	86.86,	89.00,	000000001364252430
1995,	06,	02,	92.48,	95.00,	91.00,	93.42,	94.50,	000000002346746930
1995,	06,	05,	96.50,	98.50,	95.50,	96.99,	98.50,	000000001696813490
1995,	06,	06,	97.50,	98.00,	92.02,	94.73,	94.00,	000000001265891200
1995,	06,	07,	94.00,	94.00,	90.00,	91.44,	90.50,	000000001136427320
1995,	06,	08,	91.00,	93.50,	88.00,	90.97,	90.51,	000000001727636140
1995,	06,	09,	89.00,	90.50,	86.00,	87.95,	87.00,	000000001621378010
1995,	06,	12,	86.00,	87.00,	84.00,	85.22,	85.00,	000000000939614270
1995,	06,	13,	87.00,	88.00,	82.50,	84.55,	85.50,	000000001303086350
1995,	06,	14,	85.00,	85.00,	82.00,	83.46,	82.50,	000000001113715110
1995,	06,	16,	82.00,	83.00,	80.60,	82.19,	82.90,	000000000448123670
1995,	06,	19,	82.00,	84.99,	80.01,	81.90,	80.04,	000000000818903590
1995,	06,	20,	79.00,	80.00,	78.00,	78.90,	78.50,	000000001092142330
1995,	06,	21,	76.00,	82.50,	76.00,	79.39,	81.50,	000000000878689710
1995,	06,	22,	82.00,	82.00,	79.00,	80.72,	79.50,	000000000815196010
1995,	06,	23,	80.00,	81.00,	77.50,	78.68,	79.00,	000000000816508760
1995,	06,	26,	78.50,	78.50,	76.50,	77.49,	77.50,	000000000498235840
1995,	06,	27,	78.00,	80.99,	77.50,	79.39,	80.00,	000000001162905890
1995,	06,	28,	80.50,	82.00,	79.00,	80.40,	79.00,	000000000907207050
1995,	06,	29,	79.00,	80.50,	78.50,	79.62,	80.00,	000000001084348930
1995,	06,	30,	80.50,	81.00,	77.50,	79.56,	78.00,	000000000313566460
1995,	07,	03,	79.00,	79.00,	77.11,	77.90,	78.00,	000000000279741470
1995,	07,	04,	78.00,	81.00,	78.00,	79.42,	80.99,	000000000973448920
1995,	07,	05,	80.00,	85.04,	79.80,	83.89,	83.50,	000000001898218390
1995,	07,	06,	84.50,	87.50,	84.50,	86.07,	87.20,	000000001350937750
1995,	07,	07,	88.00,	90.00,	87.00,	88.94,	90.00,	000000001176697910
1995,	07,	10,	91.50,	92.03,	90.00,	91.26,	91.20,	000000001026591220
1995,	07,	11,	91.10,	93.49,	89.00,	91.02,	90.00,	000000001402223320
1995,	07,	12,	90.00,	94.00,	89.50,	91.65,	94.00,	000000001398393400
1995,	07,	13,	94.00,	95.00,	92.00,	93.22,	92.00,	000000000861599610
1995,	07,	14,	91.00,	94.00,	89.00,	91.07,	93.99,	000000001091474780
1995,	07,	17,	94.00,	94.00,	92.00,	92.90,	92.50,	000000000587183260
1995,	07,	18,	91.00,	91.50,	88.49,	89.64,	88.50,	000000001774556330
1995,	07,	19,	88.00,	88.50,	85.00,	87.12,	85.50,	000000001557306160
1995,	07,	20,	87.00,	88.50,	85.80,	86.87,	88.00,	000000001433668330
1995,	07,	21,	88.00,	88.50,	86.00,	87.52,	86.47,	000000000618528700
1995,	07,	24,	86.00,	89.00,	86.00,	86.97,	88.50,	000000000952578040
1995,	07,	25,	88.50,	89.00,	87.50,	88.48,	88.00,	000000000405686330
1995,	07,	26,	88.00,	88.00,	86.00,	87.25,	86.50,	000000000178788080
1995,	07,	27,	87.50,	88.00,	86.00,	87.17,	87.00,	000000000391424360
1995,	07,	28,	87.50,	88.50,	86.99,	87.65,	87.01,	000000000624295710
1995,	07,	31,	86.00,	87.50,	86.00,	86.84,	87.00,	000000000669813660
1995,	08,	01,	87.00,	88.00,	84.50,	86.40,	85.00,	000000000874572510
1995,	08,	02,	87.00,	88.40,	85.50,	87.35,	86.00,	000000001040324890
1995,	08,	03,	85.00,	89.00,	85.00,	87.06,	89.00,	000000000534299530
1995,	08,	04,	90.00,	93.50,	90.00,	91.50,	93.00,	000000001641200210
1995,	08,	07,	92.50,	97.65,	92.50,	95.17,	97.00,	000000001935187820
1995,	08,	08,	95.50,	96.00,	92.38,	93.69,	94.50,	000000001425044870
1995,	08,	09,	94.00,	95.98,	92.04,	93.94,	92.50,	000000000970968310
1995,	08,	10,	94.00,	94.00,	92.00,	92.94,	93.00,	000000000734530100
1995,	08,	11,	90.00,	91.50,	87.50,	89.75,	89.00,	000000001092552360
1995,	08,	14,	87.00,	88.00,	85.00,	85.78,	86.50,	000000000935503540
1995,	08,	15,	87.00,	90.50,	87.00,	88.54,	87.50,	000000001334418330
1995,	08,	16,	87.00,	89.50,	85.50,	87.66,	89.48,	000000001403582650
1995,	08,	17,	89.50,	93.00,	88.00,	89.96,	88.00,	000000000855096670
1995,	08,	18,	88.50,	90.50,	87.00,	88.54,	87.00,	000000000775195970
1995,	08,	21,	87.50,	90.50,	87.50,	89.37,	90.00,	000000000868867250
1995,	08,	22,	90.00,	93.00,	88.00,	91.55,	92.00,	000000001223085390
1995,	08,	23,	92.99,	95.98,	92.50,	94.27,	95.00,	000000002319589840
1995,	08,	24,	94.50,	96.99,	92.00,	94.41,	93.00,	000000002023905920
1995,	08,	25,	94.00,	94.50,	91.50,	93.10,	94.50,	000000001038759330
1995,	08,	28,	95.00,	97.00,	95.00,	96.15,	95.98,	000000000610386280
1995,	08,	29,	94.55,	94.98,	91.50,	92.96,	91.70,	000000001158082590
1995,	08,	30,	91.00,	91.00,	87.50,	88.74,	90.00,	000000001593323880
1995,	08,	31,	90.50,	93.00,	88.05,	89.99,	91.50,	000000001053301440
1995,	09,	01,	92.50,	94.01,	92.50,	93.46,	93.00,	000000000793017820
1995,	09,	04,	94.00,	95.01,	92.50,	93.62,	94.50,	000000000554656510
1995,	09,	05,	95.00,	95.50,	93.50,	94.63,	95.20,	000000000813369520
1995,	09,	06,	95.00,	95.50,	93.51,	94.82,	95.00,	000000000703796850
1995,	09,	08,	95.50,	95.50,	93.03,	93.85,	94.00,	000000000170713530
1995,	09,	11,	94.00,	95.99,	93.50,	95.16,	95.99,	000000001204115130
1995,	09,	12,	96.50,	97.50,	95.00,	96.56,	97.00,	000000001134464030
1995,	09,	13,	97.00,	102.99,	95.00,	99.84,	100.50,	000000002466957960
