2007,	01,	02,	50.00,	50.45,	49.76,	49.99,	50.45,	000000025611540900
2007,	01,	03,	50.16,	50.40,	48.01,	49.51,	48.70,	000000049259125600
2007,	01,	04,	48.50,	48.75,	47.40,	48.04,	47.65,	000000050591618600
2007,	01,	05,	47.20,	47.99,	45.10,	46.77,	46.19,	000000058148574800
2007,	01,	08,	46.50,	47.14,	45.80,	46.55,	46.59,	000000045250162700
2007,	01,	09,	45.97,	46.39,	44.61,	45.43,	45.52,	000000058795819800
2007,	01,	10,	44.51,	45.26,	44.30,	44.85,	45.25,	000000047089942800
2007,	01,	11,	44.90,	46.43,	44.76,	45.52,	45.21,	000000054268489500
2007,	01,	12,	45.30,	45.61,	44.80,	45.16,	45.15,	000000047891223400
2007,	01,	15,	45.61,	45.85,	44.89,	45.43,	44.89,	000000031707308700
2007,	01,	16,	44.53,	44.66,	44.00,	44.31,	44.20,	000000038977063600
2007,	01,	17,	44.25,	44.50,	43.60,	44.10,	44.06,	000000049178426000
2007,	01,	18,	44.48,	44.75,	43.20,	44.03,	43.35,	000000055605623500
2007,	01,	19,	43.73,	45.18,	43.55,	44.30,	45.18,	000000041445510800
2007,	01,	22,	45.50,	45.79,	44.83,	45.36,	45.25,	000000034654664900
2007,	01,	23,	45.30,	46.80,	45.12,	46.20,	46.70,	000000041095992500
2007,	01,	24,	46.90,	47.21,	46.05,	46.69,	47.10,	000000039130724300
2007,	01,	26,	46.21,	46.61,	46.04,	46.36,	46.50,	000000027332636600
2007,	01,	29,	46.50,	46.50,	45.27,	45.87,	45.27,	000000020430236200
2007,	01,	30,	45.50,	46.50,	45.11,	45.96,	46.31,	000000038734029700
2007,	01,	31,	46.10,	46.87,	45.72,	46.31,	46.87,	000000042445129200
2007,	02,	01,	47.19,	47.26,	46.57,	46.93,	46.74,	000000034130119300
2007,	02,	02,	46.79,	47.45,	46.45,	46.93,	47.30,	000000037092658800
2007,	02,	05,	47.19,	47.60,	46.87,	47.23,	47.00,	000000027724871100
2007,	02,	06,	47.37,	47.38,	45.95,	46.60,	46.26,	000000050766040700
2007,	02,	07,	46.35,	46.35,	44.66,	45.31,	44.91,	000000065873904400
2007,	02,	08,	44.75,	45.70,	44.36,	45.12,	45.60,	000000043834740800
2007,	02,	09,	45.60,	45.90,	44.68,	45.16,	44.80,	000000045965433900
2007,	02,	12,	45.00,	45.00,	44.07,	44.56,	44.25,	000000052881614800
2007,	02,	13,	44.20,	45.06,	44.01,	44.50,	45.06,	000000048588324700
2007,	02,	14,	45.50,	45.74,	44.46,	44.92,	44.75,	000000070730808200
2007,	02,	15,	44.71,	45.28,	44.15,	44.60,	44.24,	000000040316637100
2007,	02,	16,	44.24,	44.49,	43.81,	44.16,	44.33,	000000022899105500
2007,	02,	21,	43.99,	44.30,	43.60,	43.91,	44.30,	000000027597427700
2007,	02,	22,	44.70,	45.20,	44.45,	44.90,	45.05,	000000039281095500
2007,	02,	23,	45.30,	45.88,	45.29,	45.60,	45.43,	000000046094632500
2007,	02,	26,	45.91,	45.99,	45.45,	45.70,	45.61,	000000033977493600
2007,	02,	27,	43.70,	44.25,	42.50,	43.59,	42.60,	000000060963927000
2007,	02,	28,	43.00,	43.50,	42.52,	43.00,	42.88,	000000049855547200
2007,	03,	01,	42.15,	42.65,	40.90,	41.77,	42.35,	000000063123291000
2007,	03,	02,	41.98,	42.30,	41.02,	41.53,	41.06,	000000049897698000
2007,	03,	05,	40.06,	40.65,	39.71,	40.23,	40.17,	000000039802373600
2007,	03,	06,	41.47,	41.94,	41.10,	41.56,	41.70,	000000036437204300
2007,	03,	07,	41.89,	42.40,	41.20,	41.91,	41.25,	000000049351170800
2007,	03,	08,	42.05,	42.50,	41.90,	42.20,	42.35,	000000034071329200
2007,	03,	09,	42.70,	43.00,	42.00,	42.46,	42.51,	000000031102355400
2007,	03,	12,	42.10,	42.40,	41.83,	42.04,	41.90,	000000025300721400
2007,	03,	13,	41.55,	42.09,	41.10,	41.60,	41.23,	000000045675617500
2007,	03,	14,	41.00,	41.50,	40.25,	41.02,	41.35,	000000039932291700
2007,	03,	15,	41.22,	41.49,	40.70,	41.07,	40.95,	000000037921376500
2007,	03,	16,	40.89,	41.58,	40.22,	40.86,	40.22,	000000031174784600
2007,	03,	19,	40.60,	41.24,	40.57,	40.96,	41.10,	000000028395104100
2007,	03,	20,	41.20,	42.07,	41.13,	41.75,	42.07,	000000034190562000
2007,	03,	21,	42.10,	43.40,	42.10,	42.78,	43.30,	000000048791317000
2007,	03,	22,	43.61,	44.45,	43.61,	43.99,	43.90,	000000041291158500
2007,	03,	23,	44.15,	44.49,	43.65,	44.14,	44.08,	000000026369285400
2007,	03,	26,	44.35,	44.72,	43.83,	44.28,	44.60,	000000031941811000
2007,	03,	27,	44.52,	44.69,	44.02,	44.31,	44.16,	000000024965768400
2007,	03,	28,	44.29,	44.77,	44.00,	44.38,	44.00,	000000039995807600
2007,	03,	29,	44.50,	46.49,	44.50,	45.48,	46.10,	000000100749580000
2007,	03,	30,	46.31,	46.80,	45.60,	46.15,	46.14,	000000061624324400
2007,	04,	02,	45.99,	46.24,	45.70,	45.93,	46.02,	000000028899250000
2007,	04,	03,	46.00,	46.15,	45.22,	45.59,	45.42,	000000048562640000
2007,	04,	04,	45.40,	46.18,	44.98,	45.62,	46.00,	000000049315200900
2007,	04,	05,	45.84,	46.47,	45.71,	46.14,	46.20,	000000028893063100
2007,	04,	09,	46.50,	46.85,	46.06,	46.42,	46.06,	000000047188314500
2007,	04,	10,	46.08,	46.75,	45.80,	46.33,	46.75,	000000041281464900
2007,	04,	11,	46.86,	47.19,	45.80,	46.49,	46.09,	000000039773026700
2007,	04,	12,	45.95,	46.94,	45.85,	46.58,	46.70,	000000040192110500
2007,	04,	13,	47.00,	48.01,	46.86,	47.48,	47.71,	000000063306109000
2007,	04,	16,	48.01,	48.79,	48.01,	48.39,	48.65,	000000056903919200
2007,	04,	17,	48.75,	49.00,	47.51,	48.09,	47.75,	000000045546336400
2007,	04,	18,	47.50,	47.99,	47.25,	47.60,	47.28,	000000048702833700
2007,	04,	19,	46.51,	46.83,	46.30,	46.55,	46.55,	000000042382917000
2007,	04,	20,	47.30,	47.40,	46.35,	46.83,	47.00,	000000046781113500
2007,	04,	23,	47.10,	47.10,	46.53,	46.78,	46.63,	000000024377216600
2007,	04,	24,	46.70,	46.75,	45.87,	46.26,	46.52,	000000033015978900
2007,	04,	25,	46.95,	47.94,	46.49,	47.37,	47.50,	000000043147758600
2007,	04,	26,	47.80,	47.90,	46.44,	47.00,	46.44,	000000038931137300
2007,	04,	27,	46.10,	46.29,	45.58,	45.99,	46.10,	000000038414990500
2007,	04,	30,	46.40,	46.60,	45.20,	45.88,	45.20,	000000030993785900
2007,	05,	02,	45.80,	45.80,	45.26,	45.52,	45.61,	000000040919179200
2007,	05,	03,	45.86,	46.46,	45.71,	46.14,	46.20,	000000041638440700
2007,	05,	04,	46.55,	46.85,	45.81,	46.36,	46.02,	000000036881681000
2007,	05,	07,	45.90,	45.90,	45.00,	45.30,	45.02,	000000034726720800
2007,	05,	08,	44.88,	45.50,	44.15,	44.68,	45.10,	000000056055336600
2007,	05,	09,	45.30,	45.50,	44.70,	45.09,	45.19,	000000047997263800
2007,	05,	10,	45.30,	45.50,	44.28,	44.75,	44.36,	000000048147364500
2007,	05,	11,	44.80,	45.80,	44.61,	45.33,	45.23,	000000037400387900
2007,	05,	14,	44.55,	45.61,	44.55,	45.17,	45.35,	000000045449191100
2007,	05,	15,	45.38,	45.55,	44.90,	45.24,	45.12,	000000037042929200
2007,	05,	16,	45.20,	46.19,	44.93,	45.50,	46.00,	000000045155770600
2007,	05,	17,	46.17,	46.60,	45.71,	46.13,	46.05,	000000054052637700
2007,	05,	18,	46.36,	46.60,	45.86,	46.32,	46.50,	000000046858659900
2007,	05,	21,	46.64,	47.28,	46.17,	46.88,	46.95,	000000062722001200
2007,	05,	22,	46.93,	47.12,	46.60,	46.86,	46.90,	000000032950573000
2007,	05,	23,	47.10,	47.70,	46.95,	47.39,	47.20,	000000057573934700
2007,	05,	24,	47.16,	47.79,	45.80,	46.86,	46.11,	000000055955788900
2007,	05,	25,	46.55,	46.87,	46.20,	46.51,	46.70,	000000027370999900
2007,	05,	28,	46.71,	47.11,	46.60,	46.91,	46.85,	000000013575517000
2007,	05,	29,	47.00,	47.16,	46.00,	46.48,	46.05,	000000037774816300
2007,	05,	30,	45.30,	46.70,	45.10,	45.97,	46.70,	000000041879597500
2007,	05,	31,	46.80,	46.98,	45.94,	46.35,	45.94,	000000036687232200
2007,	06,	01,	46.50,	47.17,	46.26,	46.75,	47.10,	000000036343183600
2007,	06,	04,	46.65,	47.80,	46.50,	47.31,	47.68,	000000050818960800
2007,	06,	05,	47.58,	48.29,	47.50,	47.88,	47.99,	000000049310677300
2007,	06,	06,	47.70,	47.78,	46.91,	47.30,	46.91,	000000035174702100
2007,	06,	08,	46.30,	47.70,	46.25,	46.89,	47.40,	000000035691042700
2007,	06,	11,	47.70,	48.20,	47.30,	47.90,	48.00,	000000047842330100
2007,	06,	12,	47.89,	48.75,	47.60,	48.22,	48.12,	000000064603084400
2007,	06,	13,	48.49,	49.50,	48.30,	48.90,	49.18,	000000075902214900
2007,	06,	14,	49.48,	50.18,	49.30,	49.90,	50.00,	000000079361583500
2007,	06,	15,	50.60,	51.00,	50.25,	50.66,	50.75,	000000076192141500
2007,	06,	18,	50.99,	51.19,	50.65,	50.93,	50.96,	000000064551504600
2007,	06,	19,	50.79,	51.95,	50.68,	51.44,	51.64,	000000037636894400
2007,	06,	20,	51.89,	52.10,	50.79,	51.32,	50.79,	000000062780925500
2007,	06,	21,	51.00,	51.60,	50.80,	51.28,	51.30,	000000037200650000
2007,	06,	22,	51.31,	51.50,	50.90,	51.22,	51.31,	000000031377544600
2007,	06,	25,	51.28,	51.60,	50.30,	51.05,	51.20,	000000046903172200
2007,	06,	26,	51.28,	51.50,	50.65,	51.05,	50.71,	000000030054089600
2007,	06,	27,	50.50,	51.28,	50.30,	50.79,	51.21,	000000038302312900
2007,	06,	28,	51.30,	51.78,	51.05,	51.44,	51.20,	000000034236143000
2007,	06,	29,	51.49,	52.05,	51.01,	51.60,	51.64,	000000035638045300
2007,	07,	02,	51.80,	52.80,	51.61,	52.05,	52.80,	000000033347690000
2007,	07,	03,	52.90,	53.78,	52.90,	53.37,	53.70,	000000037533975800
2007,	07,	04,	53.75,	54.40,	53.53,	53.97,	53.95,	000000022393916700
2007,	07,	05,	53.73,	54.38,	53.73,	54.06,	54.24,	000000044265138400
2007,	07,	06,	54.36,	54.84,	54.36,	54.60,	54.74,	000000034911709600
2007,	07,	10,	54.75,	54.98,	53.61,	54.30,	53.85,	000000051179705500
2007,	07,	11,	53.98,	54.48,	53.60,	54.07,	54.27,	000000037685431200
2007,	07,	12,	54.65,	55.65,	54.35,	54.84,	55.50,	000000045188343300
2007,	07,	13,	55.25,	56.49,	55.00,	55.87,	55.84,	000000053509021900
2007,	07,	16,	55.84,	55.84,	54.80,	55.43,	55.31,	000000049474834900
2007,	07,	17,	55.10,	56.31,	55.00,	55.92,	56.30,	000000043122779200
2007,	07,	18,	55.80,	56.48,	55.73,	56.08,	56.16,	000000035999477400
2007,	07,	19,	56.80,	57.14,	56.60,	56.90,	56.97,	000000027192825200
2007,	07,	20,	57.00,	57.00,	56.00,	56.50,	56.58,	000000026135292100
2007,	07,	23,	56.76,	57.50,	56.20,	56.86,	57.50,	000000031236945500
2007,	07,	24,	56.80,	57.10,	53.50,	55.54,	54.27,	000000058606302400
2007,	07,	25,	54.94,	55.35,	52.70,	54.34,	55.05,	000000066285669500
