1999,	01,	04,	141.00,	142.50,	133.00,	138.70,	133.00,	000000002158473820
1999,	01,	05,	133.00,	141.00,	131.00,	137.23,	137.98,	000000002095786570
1999,	01,	06,	140.00,	142.99,	140.00,	141.38,	142.50,	000000001826570230
1999,	01,	07,	137.00,	139.00,	134.00,	136.31,	138.80,	000000001674480090
1999,	01,	08,	140.00,	142.00,	132.00,	138.26,	133.89,	000000001937562760
1999,	01,	11,	130.00,	131.00,	123.00,	125.32,	125.50,	000000002039334060
1999,	01,	12,	123.00,	123.00,	114.50,	117.46,	119.00,	000000002567104640
1999,	01,	13,	101.97,	110.00,	99.00,	104.79,	107.50,	000000004620184710
1999,	01,	14,	111.00,	112.00,	84.01,	93.18,	87.00,	000000007070533190
1999,	01,	15,	85.00,	105.00,	79.00,	98.36,	104.99,	000000006839811580
1999,	01,	18,	105.00,	120.00,	99.00,	109.73,	110.00,	000000004076376750
1999,	01,	19,	105.00,	115.00,	105.00,	111.12,	112.00,	000000006293705040
1999,	01,	20,	114.04,	121.00,	114.00,	118.53,	118.50,	000000007254131210
1999,	01,	21,	115.00,	118.00,	111.00,	115.49,	116.00,	000000004356411510
1999,	01,	22,	116.00,	118.00,	110.00,	112.36,	111.00,	000000001799799060
1999,	01,	26,	117.00,	118.00,	110.01,	115.00,	114.51,	000000003635467930
1999,	01,	27,	114.00,	118.00,	114.00,	115.57,	114.50,	000000003352841690
1999,	01,	28,	116.00,	129.99,	116.00,	122.29,	129.99,	000000006897156610
1999,	01,	29,	131.00,	142.00,	131.00,	138.46,	136.00,	000000009022521780
1999,	02,	01,	139.00,	151.99,	137.00,	144.60,	151.00,	000000005475456490
1999,	02,	02,	150.99,	162.00,	145.00,	154.80,	158.50,	000000006076572970
1999,	02,	03,	160.00,	163.99,	153.00,	156.59,	156.00,	000000003016318830
1999,	02,	04,	155.00,	156.10,	150.50,	153.29,	155.00,	000000003311310980
1999,	02,	05,	154.00,	154.00,	146.00,	148.11,	148.50,	000000003514716450
1999,	02,	08,	145.00,	159.00,	144.00,	152.61,	158.00,	000000003801426670
1999,	02,	09,	159.00,	161.49,	152.50,	156.40,	154.50,	000000002733774710
1999,	02,	10,	152.00,	156.00,	152.00,	153.49,	155.00,	000000002741187960
1999,	02,	11,	157.01,	158.00,	153.01,	155.91,	153.50,	000000002486103960
1999,	02,	12,	153.11,	153.11,	149.50,	150.33,	150.01,	000000001103334210
1999,	02,	17,	152.00,	156.50,	151.00,	153.55,	152.00,	000000001188393870
1999,	02,	18,	154.00,	156.00,	151.00,	153.63,	155.00,	000000001799821070
1999,	02,	19,	153.00,	162.00,	153.00,	158.13,	161.00,	000000002054810170
1999,	02,	22,	161.00,	172.00,	160.00,	167.73,	171.00,	000000004255014350
1999,	02,	23,	173.90,	177.00,	166.12,	171.96,	169.00,	000000004156986140
1999,	02,	24,	168.00,	169.69,	163.50,	166.89,	163.50,	000000003673590530
1999,	02,	25,	163.00,	166.00,	155.00,	161.34,	155.00,	000000003411182610
1999,	02,	26,	156.02,	161.11,	153.00,	157.91,	161.11,	000000002858304350
1999,	03,	01,	163.00,	172.00,	163.00,	169.23,	171.00,	000000004410126480
1999,	03,	02,	170.00,	171.00,	167.80,	168.93,	169.00,	000000002101915360
1999,	03,	03,	169.00,	169.98,	164.00,	165.61,	166.21,	000000001812634710
1999,	03,	04,	168.00,	177.00,	168.00,	173.61,	177.00,	000000004231217870
1999,	03,	05,	177.00,	182.50,	177.00,	180.08,	180.00,	000000005256162560
1999,	03,	08,	181.12,	189.00,	179.89,	185.58,	189.00,	000000002130729770
1999,	03,	09,	189.00,	192.00,	186.00,	188.22,	188.50,	000000006228897240
1999,	03,	10,	190.00,	200.00,	190.00,	195.31,	198.00,	000000005479894940
1999,	03,	11,	200.00,	208.50,	195.00,	202.98,	203.00,	000000008325275570
1999,	03,	12,	204.00,	207.00,	196.99,	200.90,	202.01,	000000003952691900
1999,	03,	15,	203.00,	220.00,	203.00,	214.07,	219.00,	000000004444037380
1999,	03,	16,	219.99,	225.00,	216.00,	221.19,	219.00,	000000005687623310
1999,	03,	17,	219.00,	219.00,	213.00,	216.43,	217.00,	000000003495789170
1999,	03,	18,	216.99,	223.00,	215.00,	219.61,	219.00,	000000003596901580
1999,	03,	19,	223.00,	227.00,	219.01,	222.70,	223.00,	000000005062060060
1999,	03,	22,	219.00,	221.00,	212.00,	214.72,	215.00,	000000003647893910
1999,	03,	23,	214.00,	214.50,	209.00,	212.18,	212.00,	000000003297396800
1999,	03,	24,	212.00,	214.99,	201.00,	208.96,	205.49,	000000002903922470
1999,	03,	25,	206.10,	224.00,	206.10,	216.29,	220.00,	000000005797616560
1999,	03,	26,	220.01,	224.00,	217.50,	219.72,	219.50,	000000003280920930
1999,	03,	29,	222.00,	228.00,	217.00,	223.57,	226.80,	000000002864948320
1999,	03,	30,	227.00,	241.00,	226.80,	237.08,	237.01,	000000006218569680
1999,	03,	31,	239.00,	243.79,	236.00,	239.28,	238.00,	000000003792220610
1999,	04,	05,	238.01,	252.00,	238.01,	246.45,	251.00,	000000005570367110
1999,	04,	06,	258.00,	263.50,	252.00,	259.67,	261.98,	000000005463371300
1999,	04,	07,	263.35,	275.00,	262.01,	267.09,	274.00,	000000006370485130
1999,	04,	08,	275.00,	286.00,	271.00,	278.82,	273.10,	000000009212396420
1999,	04,	09,	276.00,	279.00,	261.00,	264.19,	262.00,	000000006517472860
1999,	04,	12,	258.00,	269.00,	250.00,	257.81,	265.00,	000000005499725260
1999,	04,	13,	272.00,	272.01,	262.10,	267.31,	262.60,	000000004973954950
1999,	04,	14,	263.50,	267.00,	261.00,	264.94,	264.00,	000000007937775440
1999,	04,	15,	264.01,	268.00,	257.00,	263.93,	263.00,	000000003393416910
1999,	04,	16,	266.00,	272.00,	266.00,	269.18,	269.50,	000000005591144250
1999,	04,	19,	271.00,	275.99,	261.01,	271.45,	265.00,	000000006064469730
1999,	04,	20,	260.00,	260.00,	250.00,	255.32,	252.49,	000000003892130570
1999,	04,	22,	260.00,	264.00,	253.00,	256.90,	253.00,	000000004193654900
1999,	04,	23,	253.00,	255.01,	250.00,	251.49,	250.00,	000000003426058240
1999,	04,	26,	249.02,	251.50,	242.50,	248.46,	244.00,	000000004658745530
1999,	04,	27,	240.10,	244.00,	235.00,	238.73,	239.99,	000000004753893150
1999,	04,	28,	240.00,	247.50,	239.00,	242.49,	242.50,	000000003150712670
1999,	04,	29,	246.00,	248.00,	236.00,	240.99,	237.01,	000000006219867730
1999,	04,	30,	245.00,	271.00,	244.90,	263.87,	267.10,	000000020216893990
1999,	05,	03,	270.12,	272.00,	263.50,	268.14,	268.00,	000000010033786370
1999,	05,	04,	270.00,	270.00,	259.00,	262.47,	262.00,	000000005915953550
1999,	05,	05,	261.00,	267.00,	260.01,	264.16,	265.96,	000000006361896370
1999,	05,	06,	269.99,	271.00,	267.00,	269.68,	268.49,	000000007507320280
1999,	05,	07,	270.99,	274.00,	266.02,	269.26,	274.00,	000000006465359980
1999,	05,	10,	274.50,	276.00,	269.00,	271.89,	269.00,	000000005761748840
1999,	05,	11,	273.00,	273.00,	266.00,	268.41,	268.00,	000000003675406280
1999,	05,	12,	265.01,	268.00,	258.00,	263.19,	266.00,	000000004536493370
1999,	05,	13,	267.50,	278.00,	267.00,	273.94,	276.60,	000000007744808450
1999,	05,	14,	265.30,	277.00,	265.30,	273.17,	275.00,	000000005025636080
1999,	05,	17,	272.99,	273.00,	265.00,	266.79,	267.10,	000000015475264700
